order_id,order_date,customer_id,customer_segment,pincode,product_id,product_name,category,brand,quantity,item_price,margin_percent,order_total,delivery_delay_minutes,distance_km,delivery_performance,rating,sentiment,feedback_category,stock_received,damaged_stock,usable_stock,damage_%,is_delayed_flag,negative_feedback_flag,gross_margin_value,distance_bucket
3209732414,2024-04-18 10:50:25,87335844,Premium,133563,264803,Vitamins,Pharmacy,Gole-Doshi,1,995.98,20,1028.26,0,4.14,On Time,3,Neutral,Customer Service,3,0,3,0.00%,0,0,205.652,4-5 km
6537694730,2024-08-15 00:38:15,75490147,Inactive,404379,930284,Baby Food,Baby Care,"Garg, Saraf and Dutta",3,189.47,30,162.67,4,2.1,On Time,5,Positive,Customer Service,3,2,1,66.67%,0,0,48.801,2-3 km
7653097776,2023-07-16 06:38:44,63184222,Inactive,304440,487065,Chips,Snacks & Munchies,Kadakia-Yadav,1,374.68,35,2232.82,1,3.65,On Time,5,Positive,Delivery,3,0,3,0.00%,0,0,781.487,3-4 km
4928556641,2023-09-19 14:53:57,97475543,Premium,321865,589812,Detergent,Household Care,Bir PLC,2,163.03,25,2275.2,7,4.28,Slightly Delayed,4,Positive,Delivery,1,1,0,100.00%,1,0,568.8,4-5 km
5905518100,2023-09-25 06:34:07,86995126,New,924849,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",1,397.55,25,581.92,4,3.99,On Time,2,Negative,App Experience,3,2,1,66.67%,0,1,145.48,3-4 km
8337948336,2023-07-04 05:26:59,25706121,Premium,466303,687218,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",2,317.82,30,4230.25,5,3.64,On Time,3,Neutral,App Experience,3,0,3,0.00%,0,0,1269.075,3-4 km
8814435884,2024-08-11 13:59:47,69908484,New,819988,256783,Pet Treats,Pet Care,"Basu, Thakur and Rege",1,906.54,35,3209.28,2,0.75,On Time,4,Positive,Delivery,0,0,0,0.00%,0,0,1123.248,0-1 km
6645415772,2024-07-02 06:51:43,64906311,Inactive,417724,704868,Detergent,Household Care,"Parikh, Oak and Kara",2,193.46,25,2890.11,-4,4.61,On Time,4,Positive,Delivery,0,0,0,0.00%,0,0,722.5275,4-5 km
5274039950,2023-12-14 20:20:39,87059497,Regular,771247,41853,Curd,Dairy & Breakfast,Handa PLC,1,910.44,20,827.44,-3,2.99,On Time,4,Neutral,App Experience,3,0,3,0.00%,0,0,165.488,2-3 km
7404052550,2023-09-13 07:03:41,45166203,Regular,350967,33955,Frozen Pizza,Instant & Frozen Food,Baral Group,3,186.08,40,2358.73,-3,3.25,On Time,4,Positive,Delivery,0,0,0,0.00%,0,0,943.492,3-4 km
8179058864,2023-05-18 17:45:29,76970363,Regular,826966,222892,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,1,869.22,25,530.59,-2,2.59,On Time,4,Positive,App Experience,0,0,0,0.00%,0,0,132.6475,2-3 km
5195997912,2024-07-20 15:16:32,29562072,New,976259,951463,Pet Treats,Pet Care,Balakrishnan-Kaur,2,787.4,35,3184.63,-5,2.91,On Time,3,Neutral,Customer Service,3,0,3,0.00%,0,0,1114.6205,2-3 km
3320194259,2023-12-07 18:55:10,68219091,Regular,443175,734789,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",1,395.82,35,2141.25,-4,3.85,On Time,2,Negative,Delivery,4,2,2,50.00%,0,1,749.4375,3-4 km
8185684967,2023-05-05 22:30:30,46686696,Premium,992012,784673,Dog Food,Pet Care,Ramanathan Group,2,491.39,35,3101.41,1,2.05,On Time,4,Positive,Delivery,3,0,3,0.00%,0,0,1085.4935,2-3 km
2324568019,2023-07-06 05:05:30,59677346,Inactive,483994,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",2,136.6,35,1885.21,7,3.72,Slightly Delayed,5,Positive,Customer Service,0,0,0,0.00%,1,0,659.8235,3-4 km
3522645150,2023-05-16 07:33:57,22483684,Regular,70737,513199,Cola,Cold Drinks & Juices,Rastogi Inc,2,422.23,30,1588.47,1,1.57,On Time,4,Positive,Product Quality,4,0,4,0.00%,0,0,476.541,1-2 km
4510488834,2024-09-08 20:39:29,90586443,New,46985,63769,Lotion,Personal Care,Dalal-Shan,1,878.07,35,2554.48,0,1.56,On Time,5,Positive,Product Quality,1,0,1,0.00%,0,0,894.068,1-2 km
9433427403,2023-05-17 20:56:25,46848302,Premium,748017,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,2,329.79,40,236.95,13,4.98,Slightly Delayed,3,Negative,App Experience,3,0,3,0.00%,1,1,94.78,4-5 km
8065436106,2024-01-22 01:40:31,5763963,Regular,773179,490602,Sugar,Grocery & Staples,Raghavan Inc,1,549.47,15,592.46,0,4.51,On Time,4,Neutral,Product Quality,4,2,2,50.00%,0,0,88.869,4-5 km
846586265,2023-07-02 16:41:26,10418604,New,850794,585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",1,799.46,35,2302.23,10,2.63,Slightly Delayed,4,Neutral,App Experience,3,0,3,0.00%,1,0,805.7805,2-3 km
4337013612,2023-05-15 12:29:43,30823988,Premium,787767,739534,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",2,994.56,25,422.5,3,2.79,On Time,4,Positive,App Experience,0,0,0,0.00%,0,0,105.625,2-3 km
8916023990,2024-05-18 04:28:04,3588443,Premium,586174,34186,Mangoes,Fruits & Vegetables,Mandal-Kar,2,925.65,25,134.69,11,1.31,Slightly Delayed,2,Negative,Customer Service,4,0,4,0.00%,1,1,33.6725,1-2 km
6018805430,2023-09-04 07:24:40,35358395,Inactive,587334,440875,Baby Wipes,Baby Care,Loyal Inc,1,275.03,30,4118.37,4,4.16,On Time,1,Negative,Delivery,3,0,3,0.00%,0,1,1235.511,4-5 km
2676353168,2024-09-10 11:19:07,25595836,New,103518,327290,Sugar,Grocery & Staples,Nadkarni Inc,3,862.28,15,3310.03,-1,3.6,On Time,2,Negative,Delivery,0,0,0,0.00%,0,1,496.5045,3-4 km
1069724600,2023-07-26 11:43:20,10945990,New,193503,890623,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",3,354.52,25,3298.22,9,2.23,Slightly Delayed,5,Positive,Customer Service,3,0,3,0.00%,1,0,824.555,2-3 km
5503476312,2024-06-16 15:46:53,36774480,Regular,492281,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",3,397.55,25,242.57,4,2.89,On Time,4,Neutral,App Experience,3,2,1,66.67%,0,0,60.6425,2-3 km
4439677910,2024-02-26 09:32:38,91791128,Regular,48642,961614,Chocolates,Snacks & Munchies,Goda Inc,2,227.22,35,1646.89,0,1.59,On Time,2,Negative,App Experience,4,0,4,0.00%,0,1,576.4115,1-2 km
8045361592,2024-10-11 11:49:32,16543242,Premium,887597,602241,Nuts,Snacks & Munchies,Bahl-Pau,1,976.55,35,2264.11,2,4.06,On Time,4,Positive,Delivery,0,0,0,0.00%,0,0,792.4385,4-5 km
1873731593,2023-11-24 07:41:32,20209237,Regular,467793,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",2,326.42,35,630.84,3,4.21,On Time,3,Neutral,App Experience,0,0,0,0.00%,0,0,220.794,4-5 km
1126011099,2024-02-21 21:53:21,53557741,Inactive,407375,714999,Bread,Dairy & Breakfast,Kala Group,2,882.51,20,3092.96,-1,0.92,On Time,4,Positive,App Experience,4,0,4,0.00%,0,0,618.592,0-1 km
4100626744,2024-10-21 01:03:46,15484407,Premium,457519,760684,Rice,Grocery & Staples,Kanda-Gupta,3,71.6,15,13.25,5,4.16,On Time,3,Negative,Delivery,4,0,4,0.00%,0,1,1.9875,4-5 km
8616880376,2024-03-18 04:01:22,16256136,Regular,36309,859361,Shampoo,Personal Care,Mitter Group,2,432.39,35,102.44,20,2.86,Significantly Delayed,4,Positive,Delivery,3,0,3,0.00%,1,0,35.854,2-3 km
1427911940,2024-02-24 07:00:38,20634789,New,885507,451933,Wheat Flour,Grocery & Staples,Nadig Ltd,3,568.94,15,689.16,3,2.28,On Time,3,Neutral,Delivery,3,0,3,0.00%,0,0,103.374,2-3 km
4416398885,2024-10-22 06:38:37,10945990,New,193503,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",1,242.57,35,404.44,-1,1.05,On Time,5,Positive,Customer Service,1,0,1,0.00%,0,0,141.554,1-2 km
2584579895,2024-01-12 20:46:24,94713625,Premium,284684,953175,Baby Food,Baby Care,Sehgal-Nagarajan,1,225.21,30,4261.37,-2,2.26,On Time,5,Positive,Delivery,0,0,0,0.00%,0,0,1278.411,2-3 km
7770651576,2023-09-04 00:18:49,87266309,Regular,173328,114414,Vitamins,Pharmacy,Kara-Golla,3,832.06,20,3258.88,23,4.1,Significantly Delayed,5,Positive,App Experience,3,0,3,0.00%,1,0,651.776,4-5 km
3705985582,2023-08-19 23:20:01,34897081,Premium,647500,473647,Toothpaste,Personal Care,Ben-Ravi,3,43.05,35,1623.7,1,2.11,On Time,2,Negative,Customer Service,4,2,2,50.00%,0,1,568.295,2-3 km
5160295213,2024-01-25 20:44:59,22133362,Inactive,633882,186168,Dog Food,Pet Care,"Parekh, Lad and Kadakia",3,878.8,35,3428.33,0,2.45,On Time,4,Neutral,Customer Service,3,0,3,0.00%,0,0,1199.9155,2-3 km
4374285559,2024-09-02 02:58:44,53399500,Regular,687962,820541,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",3,576.22,25,1063.23,7,2.49,Slightly Delayed,3,Neutral,Product Quality,0,0,0,0.00%,1,0,265.8075,2-3 km
9096638812,2023-12-05 01:56:14,70243933,Regular,829779,240179,Cough Syrup,Pharmacy,Ram-Suri,3,90.56,20,3559.69,-1,2.07,On Time,1,Negative,App Experience,0,0,0,0.00%,0,1,711.938,2-3 km
2888179397,2023-08-26 18:51:22,51341672,Regular,789995,818522,Cheese,Dairy & Breakfast,Hora-Roy,3,96.09,20,3461.96,8,1.89,Slightly Delayed,3,Neutral,Delivery,0,0,0,0.00%,1,0,692.392,1-2 km
3387165389,2024-07-14 09:14:56,376144,Regular,627253,146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",3,786.85,20,3280.88,0,2.13,On Time,1,Negative,App Experience,3,0,3,0.00%,0,1,656.176,2-3 km
1925647539,2023-08-14 15:30:54,13424885,Premium,905782,397973,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",1,728.73,25,2294.95,1,1.39,On Time,4,Positive,Product Quality,4,2,2,50.00%,0,0,573.7375,1-2 km
6160848562,2023-09-10 19:43:37,59769142,New,208439,397973,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",2,728.73,25,1022.08,5,3.71,On Time,4,Positive,Delivery,4,2,2,50.00%,0,0,255.52,3-4 km
2343495895,2024-08-04 14:24:51,2584499,Regular,880262,552496,Dish Soap,Household Care,Dhar PLC,3,508,25,1706.95,-1,2.17,On Time,3,Neutral,Delivery,3,0,3,0.00%,0,0,426.7375,2-3 km
8812220964,2023-08-29 16:20:14,66742602,New,749857,659290,Cheese,Dairy & Breakfast,Kapadia-D’Alia,2,319.34,20,2111.11,5,3.5,On Time,3,Negative,Product Quality,0,0,0,0.00%,0,1,422.222,3-4 km
8640364495,2023-05-13 22:51:47,51670882,Inactive,352126,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",3,651.93,40,1012.07,10,3.03,Slightly Delayed,1,Negative,App Experience,4,2,2,50.00%,1,1,404.828,3-4 km
4610687284,2023-09-26 10:32:31,27698051,Premium,229507,723678,Dog Food,Pet Care,"Lall, Datta and Swamy",1,675.46,35,1094.43,5,4.69,On Time,3,Negative,Delivery,0,0,0,0.00%,0,1,383.0505,4-5 km
189431942,2024-01-23 12:27:16,58115779,Regular,779863,51036,Baby Food,Baby Care,Karnik PLC,3,931.61,30,163.03,-2,4.37,On Time,3,Negative,Customer Service,0,0,0,0.00%,0,1,48.909,4-5 km
1746826454,2024-01-05 01:38:52,36462363,Inactive,649341,798639,Eggs,Dairy & Breakfast,Subramaniam LLC,2,211.25,20,261.03,-2,0.64,On Time,1,Negative,App Experience,4,2,2,50.00%,0,1,52.206,0-1 km
948345459,2024-03-23 04:13:06,66629497,Regular,229594,993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",1,102.44,15,1015.2,10,1.25,Slightly Delayed,5,Positive,Product Quality,0,0,0,0.00%,1,0,152.28,1-2 km
9959881029,2024-09-30 03:23:06,35782051,New,523577,654623,Chips,Snacks & Munchies,Pradhan and Sons,2,422.14,35,3893.9,10,0.93,Slightly Delayed,4,Neutral,Delivery,4,0,4,0.00%,1,0,1362.865,0-1 km
621213006,2024-07-22 04:28:26,43377076,New,642567,739448,Dish Soap,Household Care,Mand-Choudhry,3,755.66,25,1244.79,1,1.61,On Time,4,Positive,App Experience,0,0,0,0.00%,0,0,311.1975,1-2 km
1772464528,2023-09-07 21:03:04,66655397,New,154251,954722,Ice Cream,Instant & Frozen Food,Mohan-Virk,1,616.45,40,1709.44,1,2.23,On Time,3,Neutral,Delivery,1,1,0,100.00%,0,0,683.776,2-3 km
7732863862,2023-08-02 03:54:51,89476734,Inactive,454361,194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,2,912.29,30,3828.04,2,3.32,On Time,3,Negative,Product Quality,3,0,3,0.00%,0,1,1148.412,3-4 km
3064828239,2024-02-18 07:37:33,6186471,New,410608,689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,1,46.62,40,4356.46,5,4.66,On Time,4,Positive,Delivery,4,0,4,0.00%,0,0,1742.584,4-5 km
6363526452,2023-10-10 23:01:54,53292177,Inactive,635480,965755,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",3,532.57,25,3611.55,2,2.76,On Time,3,Neutral,Product Quality,0,0,0,0.00%,0,0,902.8875,2-3 km
6988011282,2024-10-30 17:00:05,74212242,Premium,725534,807452,Pulses,Grocery & Staples,Naik Ltd,1,144.19,15,2171.93,-1,3.17,On Time,4,Positive,Product Quality,3,0,3,0.00%,0,0,325.7895,3-4 km
8523250818,2024-02-11 18:54:06,77673290,Premium,627474,799459,Vitamins,Pharmacy,"Garg, Kari and Kapur",2,852.02,20,2236.59,-4,1.28,On Time,4,Positive,App Experience,0,0,0,0.00%,0,0,447.318,1-2 km
5595210484,2023-05-17 01:03:53,93507573,Premium,88946,60619,Iced Tea,Cold Drinks & Juices,Bhasin LLC,3,726.41,30,639.5,8,2.21,Slightly Delayed,4,Positive,Delivery,0,0,0,0.00%,1,0,191.85,2-3 km
1461081366,2024-08-15 23:06:55,13604883,Premium,638908,33955,Frozen Pizza,Instant & Frozen Food,Baral Group,1,186.08,40,3593.55,7,3.78,Slightly Delayed,3,Neutral,App Experience,0,0,0,0.00%,1,0,1437.42,3-4 km
4922364507,2024-07-06 08:46:32,79628054,Premium,820810,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",3,136.6,35,2661.33,2,2.96,On Time,4,Positive,Delivery,0,0,0,0.00%,0,0,931.4655,2-3 km
6597871211,2024-05-03 00:28:32,59815512,Regular,92916,478531,Carrots,Fruits & Vegetables,Uppal Group,3,825.46,25,2777.48,1,2.44,On Time,4,Neutral,Product Quality,3,2,1,66.67%,0,0,694.37,2-3 km
2719816862,2024-09-20 20:49:22,85074810,Regular,439383,876139,Pulses,Grocery & Staples,Cherian-Dara,3,415.75,15,332.84,15,2.7,Slightly Delayed,2,Negative,Product Quality,0,0,0,0.00%,1,1,49.926,2-3 km
9830788650,2023-07-07 07:55:06,87160527,New,720320,587645,Vitamins,Pharmacy,"Sura, Pillay and Mammen",1,801.81,20,2924.55,5,4.22,On Time,5,Positive,Customer Service,4,0,4,0.00%,0,0,584.91,4-5 km
140980199,2024-03-05 14:09:06,27504517,New,833561,492958,Lotion,Personal Care,Acharya PLC,2,84.2,35,769.7,9,1.97,Slightly Delayed,3,Neutral,Customer Service,0,0,0,0.00%,1,0,269.395,1-2 km
7595842583,2024-02-24 07:57:06,90150193,Inactive,665407,555121,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",1,354.91,25,3399.47,5,1.8,On Time,1,Negative,Product Quality,0,0,0,0.00%,0,1,849.8675,1-2 km
2390228992,2023-07-31 16:49:38,46699982,Inactive,837587,328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,2,858.57,30,2179.55,0,4.68,On Time,4,Positive,Customer Service,0,0,0,0.00%,0,0,653.865,4-5 km
8178738469,2023-06-12 05:47:37,95873651,Inactive,584545,140154,Shampoo,Personal Care,Malhotra LLC,3,171.2,35,4117.53,10,4.95,Slightly Delayed,3,Neutral,Delivery,3,2,1,66.67%,1,0,1441.1355,4-5 km
9964671001,2024-03-14 17:53:53,79591237,Premium,394025,256051,Lotion,Personal Care,"Mannan, Naidu and Sama",1,400.92,35,3829.3,-4,1.4,On Time,4,Positive,Delivery,0,0,0,0.00%,0,0,1340.255,1-2 km
1258689954,2024-03-31 02:27:00,89886179,Inactive,816353,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,3,329.79,40,2868.78,2,2.97,On Time,4,Neutral,Delivery,3,0,3,0.00%,0,0,1147.512,2-3 km
4647158015,2023-11-18 13:28:26,13461704,Premium,770516,990993,Chocolates,Snacks & Munchies,Guha-Subramaniam,3,263.7,35,2279.47,12,1.02,Slightly Delayed,4,Neutral,Customer Service,3,0,3,0.00%,1,0,797.8145,1-2 km
2382974038,2024-05-16 16:47:07,83610315,Inactive,632904,461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",1,310.69,15,2282.13,3,3.41,On Time,4,Neutral,Customer Service,1,1,0,100.00%,0,0,342.3195,3-4 km
3663827875,2023-11-02 20:27:10,28499191,Premium,190084,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",3,397.55,25,209.59,24,2.92,Significantly Delayed,4,Neutral,Product Quality,3,0,3,0.00%,1,0,52.3975,2-3 km
6501113916,2024-01-07 16:47:53,22210238,New,118790,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3,870.29,25,4185.2,4,3.28,On Time,5,Positive,Product Quality,4,2,2,50.00%,0,0,1046.3,3-4 km
3300719369,2024-05-25 03:37:12,32830199,Premium,531804,739534,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",1,994.56,25,105.29,5,4.37,On Time,2,Negative,Product Quality,0,0,0,0.00%,0,1,26.3225,4-5 km
3239722852,2023-07-02 09:26:30,26935187,Premium,741984,39154,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",3,946.86,25,4981.57,-4,0.68,On Time,3,Neutral,Customer Service,3,0,3,0.00%,0,0,1245.3925,0-1 km
6694899030,2024-09-21 16:34:57,36142455,Premium,388331,361361,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",3,826.21,35,2823.27,13,1.64,Slightly Delayed,5,Positive,App Experience,1,0,1,0.00%,1,0,988.1445,1-2 km
992895707,2023-05-14 22:40:49,18259715,Regular,635726,324809,Bread,Dairy & Breakfast,Sidhu PLC,1,608,20,592.58,6,4.39,Slightly Delayed,4,Positive,Customer Service,3,0,3,0.00%,1,0,118.516,4-5 km
8432150432,2024-05-11 16:21:59,9650263,New,40161,621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,2,317.8,40,755.01,0,4.15,On Time,3,Neutral,Customer Service,1,0,1,0.00%,0,0,302.004,4-5 km
6220520171,2023-12-01 00:07:19,42366724,Inactive,260071,764014,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",2,612.04,15,1721.87,-1,0.95,On Time,3,Negative,Delivery,0,0,0,0.00%,0,1,258.2805,0-1 km
735608722,2024-06-08 09:29:25,3292927,New,320465,784673,Dog Food,Pet Care,Ramanathan Group,3,491.39,35,1276.51,14,2.64,Slightly Delayed,4,Neutral,Customer Service,3,0,3,0.00%,1,0,446.7785,2-3 km
7303161073,2024-03-15 00:03:10,98444183,Regular,503518,94225,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",1,77.11,25,4591.66,5,3.14,On Time,4,Positive,Delivery,4,0,4,0.00%,0,0,1147.915,3-4 km
9783380107,2024-06-09 08:07:30,70976153,New,541588,243235,Cat Food,Pet Care,Batta Inc,3,109.03,35,2408.28,0,1.55,On Time,5,Positive,Delivery,3,0,3,0.00%,0,0,842.898,1-2 km
3835886077,2023-11-19 17:33:59,8384106,Premium,42350,839170,Curd,Dairy & Breakfast,Shetty and Sons,2,481.63,20,796.88,-2,1.06,On Time,4,Neutral,Customer Service,3,0,3,0.00%,0,0,159.376,1-2 km
8140652447,2024-04-15 11:28:24,11705793,New,645810,585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",1,799.46,35,2649.69,-3,4.81,On Time,1,Negative,Delivery,3,0,3,0.00%,0,1,927.3915,4-5 km
6412390967,2024-02-03 20:15:40,66023110,New,636641,196719,Bananas,Fruits & Vegetables,Yogi Group,2,217.5,25,3014.75,2,3.04,On Time,3,Neutral,App Experience,3,0,3,0.00%,0,0,753.6875,3-4 km
6688575911,2023-12-26 18:44:13,48943848,Premium,993533,848226,Tomatoes,Fruits & Vegetables,Barad and Sons,1,209.59,25,5088.41,3,3.47,On Time,3,Neutral,Delivery,0,0,0,0.00%,0,0,1272.1025,3-4 km
3890111511,2024-09-09 23:37:46,68965787,Premium,571328,305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,3,979.99,40,3935.46,19,3.55,Significantly Delayed,3,Neutral,Product Quality,0,0,0,0.00%,1,0,1574.184,3-4 km
5145256852,2024-09-10 19:14:18,57770044,Regular,900627,888807,Bread,Dairy & Breakfast,Arya Group,3,230.58,20,1501.57,18,4.37,Significantly Delayed,3,Neutral,Customer Service,3,0,3,0.00%,1,0,300.314,4-5 km
7375057413,2023-05-17 22:25:56,12799092,Inactive,817262,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,1,577.13,20,1114.88,9,4.64,Slightly Delayed,2,Negative,Delivery,0,0,0,0.00%,1,1,222.976,4-5 km
3047491006,2024-09-21 21:50:52,61182897,Regular,685609,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",1,630.84,25,3752.62,5,0.69,On Time,1,Negative,Product Quality,0,0,0,0.00%,0,1,938.155,0-1 km
7715738110,2023-05-10 22:12:57,81605722,Regular,610584,820973,Baby Wipes,Baby Care,Lall LLC,1,114.52,30,514.14,4,0.64,On Time,3,Neutral,App Experience,3,0,3,0.00%,0,0,154.242,0-1 km
6191554160,2023-07-20 23:13:31,77869660,Premium,843445,154179,Pain Reliever,Pharmacy,"Barad, Devi and Andra",3,582.87,20,580.42,-2,4.32,On Time,1,Negative,Delivery,0,0,0,0.00%,0,1,116.084,4-5 km
896919031,2024-10-08 03:01:32,42366724,Inactive,260071,378230,Nuts,Snacks & Munchies,Kala-Vig,3,166.42,35,1440.73,-1,3.17,On Time,4,Neutral,Product Quality,0,0,0,0.00%,0,0,504.2555,3-4 km
1535818185,2024-05-03 16:30:31,99772709,Regular,798755,803607,Soap,Personal Care,"Kadakia, Mohan and Sathe",1,949.73,35,1140.16,-5,3.44,On Time,4,Positive,Product Quality,4,0,4,0.00%,0,0,399.056,3-4 km
4428830794,2024-06-18 23:21:18,701493,Inactive,845299,131748,Dog Food,Pet Care,"Shroff, Wason and Dugar",1,81.35,35,2948.82,3,4.36,On Time,4,Neutral,Delivery,0,0,0,0.00%,0,0,1032.087,4-5 km
3610035622,2024-04-04 03:34:32,20956158,Premium,767570,561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,3,874.78,30,622.81,-2,2.96,On Time,1,Negative,App Experience,0,0,0,0.00%,0,1,186.843,2-3 km
8674445072,2024-08-04 05:22:43,50080663,Inactive,585542,891833,Curd,Dairy & Breakfast,Mani PLC,3,493.19,20,2038.01,2,1.92,On Time,1,Negative,Product Quality,4,0,4,0.00%,0,1,407.602,1-2 km
9623704312,2024-02-24 22:05:43,38613295,New,254021,425341,Pet Treats,Pet Care,"Mani, Dhar and Muni",3,486.28,35,580.18,2,0.75,On Time,3,Neutral,Product Quality,3,0,3,0.00%,0,0,203.063,0-1 km
7786002894,2023-12-21 12:56:24,30373140,Regular,125766,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,1,577.13,20,899.56,6,2.8,Slightly Delayed,2,Negative,Product Quality,0,0,0,0.00%,1,1,179.912,2-3 km
3264409553,2023-03-30 18:35:29,70976153,New,541588,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",2,936.98,25,840.34,24,4.86,Significantly Delayed,3,Negative,App Experience,3,0,3,0.00%,1,1,210.085,4-5 km
7736534043,2023-05-28 08:20:29,22915611,Regular,515734,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",3,630.84,25,1003.46,-4,4.36,On Time,3,Negative,Customer Service,0,0,0,0.00%,0,1,250.865,4-5 km
5936596117,2024-10-25 12:09:18,67729191,New,981853,952124,Onions,Fruits & Vegetables,"Wali, Sood and Bala",1,127.08,25,3014.85,-5,2.78,On Time,5,Positive,Customer Service,0,0,0,0.00%,0,0,753.7125,2-3 km
1980087245,2023-06-16 19:27:33,38875754,Premium,109408,306177,Frozen Biryani,Instant & Frozen Food,Som Inc,3,769.24,40,2606.6,3,3.77,On Time,3,Neutral,Delivery,4,0,4,0.00%,0,0,1042.64,3-4 km
8861557989,2024-08-25 06:07:25,52913011,Inactive,505219,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",3,651.93,40,4574.66,-4,3.9,On Time,3,Neutral,App Experience,4,2,2,50.00%,0,0,1829.864,3-4 km
6702391437,2024-01-21 17:57:30,13130974,Inactive,572919,256051,Lotion,Personal Care,"Mannan, Naidu and Sama",2,400.92,35,4179.5,17,1.73,Significantly Delayed,5,Positive,Delivery,3,0,3,0.00%,1,0,1462.825,1-2 km
6385452188,2024-06-04 21:25:31,38875754,Premium,109408,564692,Cat Food,Pet Care,"Krishna, Bail and Dyal",3,215.65,35,2664.35,4,4.06,On Time,3,Neutral,App Experience,4,0,4,0.00%,0,0,932.5225,4-5 km
8813216380,2024-10-09 11:57:06,85177880,Regular,285240,876139,Pulses,Grocery & Staples,Cherian-Dara,3,415.75,15,3340.2,10,2.93,Slightly Delayed,1,Negative,App Experience,0,0,0,0.00%,1,1,501.03,2-3 km
5563712992,2024-01-11 16:23:07,4597433,Inactive,580130,354409,Pulses,Grocery & Staples,Bose-Pandit,2,325.08,15,3233.68,4,4.23,On Time,5,Positive,Delivery,0,0,0,0.00%,0,0,485.052,4-5 km
966468552,2023-06-24 01:44:48,70459847,Premium,973977,949818,Biscuits,Snacks & Munchies,Yohannan Inc,2,483.05,35,2561.55,-2,2.29,On Time,1,Negative,App Experience,0,0,0,0.00%,0,1,896.5425,2-3 km
4368529506,2024-06-30 01:22:42,76327561,Inactive,471009,461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",2,310.69,15,1081.17,6,1.15,Slightly Delayed,5,Positive,Delivery,1,1,0,100.00%,1,0,162.1755,1-2 km
3777009463,2024-09-01 08:11:47,25829710,New,289481,491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,1,973.44,40,264.89,-1,3.36,On Time,3,Neutral,Delivery,3,2,1,66.67%,0,0,105.956,3-4 km
3560912801,2024-09-08 23:49:45,20163931,Regular,918590,894539,Dish Soap,Household Care,"Pall, Sule and Sood",3,445.48,25,1052.23,-5,2.69,On Time,3,Neutral,Product Quality,3,2,1,66.67%,0,0,263.0575,2-3 km
1741224538,2023-03-29 00:24:22,90621147,Premium,334137,306177,Frozen Biryani,Instant & Frozen Food,Som Inc,2,769.24,40,134.69,0,1.04,On Time,4,Neutral,Product Quality,4,0,4,0.00%,0,0,53.876,1-2 km
